Row ID,Order ID,Product ID,Sales,Quantity
5076,CA-2015-134572,FUR-TA-10001705,744.1,1
5077,CA-2015-134572,OFF-ST-10004634,44.84,1
5078,CA-2015-134572,FUR-TA-10004442,401.59,1
5079,CA-2018-143217,OFF-BI-10002949,18.24,1
5080,US-2018-133312,FUR-BO-10002213,359.499,1
5081,US-2018-133312,OFF-ST-10001325,10.48,1
5082,US-2016-137533,OFF-PA-10003441,20.736,1
5083,CA-2017-155138,TEC-AC-10004209,35.168,1
5084,CA-2017-155138,OFF-PA-10000501,64.704,1
5085,CA-2017-108350,OFF-PA-10003656,105.52,1
5086,CA-2016-144302,OFF-BI-10001107,5.792,1
5087,CA-2016-109001,TEC-PH-10000562,466.158,1
5088,CA-2016-109001,TEC-AC-10001101,10.312,1
5089,CA-2016-109001,OFF-BI-10003529,2.556,1
5090,CA-2018-132738,OFF-PA-10001752,7.968,1
5091,CA-2018-132738,OFF-EN-10001141,8.784,1
5092,CA-2018-156720,OFF-FA-10003472,3.024,1
5093,CA-2016-119102,OFF-ST-10004507,51.45,1
5094,US-2015-140452,OFF-AP-10004036,14.016,1
5095,US-2015-140452,FUR-TA-10004086,214.95,1
5096,US-2015-140452,TEC-PH-10000307,35.04,1
5097,US-2015-140452,FUR-FU-10002088,10.776,1
5098,US-2015-140452,OFF-BI-10004965,4.6,1
5099,US-2015-140452,OFF-ST-10002485,35.168,1
5100,CA-2016-141936,OFF-BI-10002194,19.152,1
5101,CA-2015-158442,OFF-AR-10003732,4.448,1
5102,CA-2015-158442,OFF-PA-10002195,5.184,1
5103,CA-2015-158442,OFF-PA-10002365,15.552,1
5104,CA-2016-167374,OFF-PA-10001950,40.032,1
5105,CA-2016-167374,TEC-AC-10004633,16.776,1
5106,CA-2015-116568,FUR-CH-10002439,186.304,1
5107,CA-2016-147102,TEC-AC-10000682,66.36,1
5108,CA-2018-132213,OFF-AR-10004078,42.048,1
5109,CA-2018-132213,OFF-AR-10001958,67.92,1
5110,CA-2015-138450,OFF-EN-10001335,52.512,1
5111,CA-2015-138450,OFF-ST-10003479,186.912,1
5112,CA-2015-138450,OFF-PA-10003016,10.048,1
5113,CA-2016-153073,FUR-FU-10001025,17.496,1
5114,CA-2017-147970,OFF-PA-10003936,15.552,1
5115,CA-2017-150658,OFF-BI-10004140,10.776,1
5116,CA-2018-125640,OFF-LA-10004178,3.304,1
5117,CA-2018-154137,OFF-ST-10003324,35.48,1
5118,CA-2016-127173,OFF-FA-10004854,34.44,1
5119,CA-2016-127173,TEC-MA-10002859,629.93,1
5120,CA-2016-127173,OFF-BI-10000088,79.056,1
5121,CA-2015-149538,OFF-ST-10004180,232.55,1
5122,CA-2015-149538,TEC-AC-10002926,99.98,1
5123,CA-2015-149538,OFF-PA-10003797,19.44,1
5124,CA-2015-149538,OFF-PA-10002195,12.96,1
5125,CA-2015-160766,FUR-TA-10001039,464.292,1
5126,CA-2015-160766,OFF-EN-10001099,68.46,1
5127,CA-2015-160766,TEC-MA-10003979,2799.96,1
5128,CA-2015-160766,OFF-AP-10002945,601.3,1
5129,CA-2015-160766,TEC-PH-10001536,16.99,1
5130,CA-2015-160766,TEC-PH-10000526,287.97,1
5131,CA-2015-160766,OFF-PA-10000213,44.82,1
5132,CA-2018-146626,FUR-FU-10002501,101.12,1
5133,CA-2016-123330,TEC-PH-10001819,107.976,1
5134,CA-2018-155607,OFF-AP-10001962,58.73,1
5135,CA-2018-155607,OFF-BI-10003364,93.344,1
5136,CA-2017-151323,OFF-FA-10002983,17.05,1
5137,CA-2016-146696,OFF-BI-10002432,8.096,1
5138,CA-2017-128972,FUR-FU-10003096,30.36,1
5139,CA-2018-128335,OFF-EN-10001539,23.34,1
5140,CA-2018-128335,OFF-PA-10004996,51.55,1
5141,CA-2016-154886,TEC-AC-10001956,119.9,1
5142,CA-2017-111213,FUR-CH-10000454,1317.492,1
5143,CA-2017-111213,OFF-SU-10000946,63.84,1
5144,CA-2017-111213,OFF-BI-10004140,3.592,1
5145,CA-2018-161333,FUR-FU-10003039,86.26,1
5146,CA-2018-161333,OFF-ST-10000464,139.04,1
5147,CA-2018-161333,OFF-AP-10000252,46.8,1
5148,CA-2018-128734,FUR-FU-10001731,8.544,1
5149,CA-2018-128734,FUR-CH-10001394,842.376,1
5150,CA-2015-141796,TEC-PH-10001578,1214.85,1
5151,CA-2018-125101,OFF-ST-10000675,67.78,1
5152,CA-2018-169929,OFF-ST-10002352,39.9,1
5153,US-2015-121566,OFF-BI-10004528,2.688,1
5154,US-2015-121566,OFF-AR-10001026,6.6,1
5155,US-2016-124219,OFF-BI-10002215,28.4,1
5156,US-2016-124219,FUR-FU-10000305,212.94,1
5157,CA-2018-163006,TEC-PH-10002584,1001.584,1
5158,CA-2018-163006,FUR-CH-10000229,569.058,1
5159,CA-2018-163006,FUR-FU-10003799,14.224,1
5160,CA-2016-156146,TEC-PH-10001700,105.584,1
5161,CA-2016-156146,TEC-PH-10001527,68.72,1
5162,CA-2015-111192,FUR-BO-10002916,1367.84,1
5163,CA-2017-115378,FUR-CH-10000863,301.96,1
5164,CA-2016-161627,FUR-CH-10003968,170.352,1
5165,CA-2015-121006,OFF-AR-10001149,3.9,1
5166,CA-2015-121006,OFF-PA-10000130,12.84,1
5167,CA-2015-121006,OFF-PA-10002479,15.84,1
5168,CA-2015-121006,FUR-CH-10004997,563.94,1
5169,CA-2015-121006,OFF-ST-10004950,62.94,1
5170,CA-2015-121006,OFF-ST-10001490,535.41,1
5171,CA-2017-122903,FUR-CH-10002024,3504.9,1
5172,CA-2017-122903,OFF-PA-10001790,144.12,1
5173,CA-2017-122903,OFF-PA-10000994,314.55,1
5174,CA-2016-107741,OFF-AR-10002399,3.408,1
5175,CA-2018-106432,OFF-BI-10002799,2.072,1
5176,CA-2018-106432,FUR-BO-10004360,328.3992,1
5177,CA-2017-148908,OFF-BI-10002082,53.248,1
5178,CA-2017-123015,OFF-BI-10004967,4.992,1
5179,US-2016-120502,FUR-FU-10004973,37.68,1
5180,US-2016-120502,TEC-PH-10003645,258.576,1
5181,US-2016-120502,OFF-AP-10004980,75.84,1
5182,CA-2018-108749,OFF-PA-10003797,45.36,1
5183,CA-2018-108749,OFF-BI-10003707,45.78,1
5184,CA-2018-163335,OFF-ST-10000885,40.29,1
5185,CA-2018-163335,OFF-BI-10002827,38.71,1
5186,CA-2016-134719,OFF-ST-10004459,1801.632,1
5187,US-2016-154389,TEC-PH-10002789,748.752,1
5188,CA-2016-115567,TEC-AC-10001314,199.96,1
5189,CA-2016-115567,FUR-CH-10000015,1516.2,1
5190,US-2018-136679,TEC-AC-10004855,167.952,1
5191,US-2018-136679,OFF-AR-10003582,45.04,1
5192,US-2018-141943,OFF-EN-10003448,23.16,1
5193,CA-2015-101560,FUR-FU-10003773,397.6,1
5194,CA-2015-101560,OFF-PA-10001363,85.96,1
5195,CA-2015-101560,OFF-AR-10004757,13.12,1
5196,CA-2015-101560,OFF-BI-10000309,45.66,1
5197,CA-2015-159709,OFF-EN-10001434,158.13,1
5198,CA-2015-159709,TEC-PH-10003988,43.6,1
5199,CA-2017-103982,OFF-SU-10000151,3930.072,1
5200,CA-2017-103982,OFF-FA-10001332,2.304,1
5201,CA-2017-103982,TEC-PH-10000895,431.976,1
5202,CA-2017-103982,TEC-AC-10002857,41.72,1
5203,CA-2016-142454,FUR-FU-10004018,104.23,1
5204,CA-2016-142454,OFF-ST-10003638,70.26,1
5205,CA-2016-102016,OFF-AR-10004685,9.26,1
5206,CA-2016-102016,OFF-ST-10001713,105.98,1
5207,CA-2016-102016,OFF-FA-10000490,1.24,1
5208,CA-2016-102016,OFF-LA-10002043,20.7,1
5209,CA-2016-102016,OFF-PA-10002464,28.9,1
5210,CA-2016-102016,OFF-EN-10002504,27.18,1
5211,CA-2016-156755,OFF-ST-10002615,465.18,1
5212,CA-2016-130876,OFF-ST-10004258,36.63,1
5213,CA-2017-145898,OFF-ST-10004507,51.45,1
5214,CA-2017-145898,OFF-LA-10000262,7.83,1
5215,CA-2017-145898,OFF-AR-10002445,35.4,1
5216,CA-2017-145898,OFF-PA-10001667,29.9,1
5217,US-2018-159562,OFF-EN-10000461,17.48,1
5218,CA-2018-134635,OFF-PA-10002254,79.14,1
5219,CA-2018-167080,OFF-AR-10001868,8.4,1
5220,CA-2018-145653,FUR-CH-10004875,498.26,1
5221,CA-2015-140487,FUR-BO-10000711,212.94,1
5222,CA-2018-117401,OFF-AP-10000938,706.86,1
5223,CA-2018-117401,TEC-PH-10003555,114.95,1
5224,CA-2018-117401,OFF-BI-10001267,43.19,1
5225,US-2018-109582,OFF-PA-10004071,166.44,1
5226,CA-2017-119865,OFF-BI-10001553,36.56,1
5227,CA-2017-119865,OFF-BI-10003007,186.144,1
5228,CA-2017-119865,FUR-BO-10003272,353.568,1
5229,US-2015-147648,OFF-PA-10001033,81.98,1
5230,CA-2018-124436,OFF-BI-10001553,14.624,1
5231,CA-2018-124436,FUR-TA-10001095,697.16,1
5232,CA-2018-124436,FUR-FU-10001185,30.93,1
5233,CA-2018-124436,OFF-BI-10000343,27.496,1
5234,CA-2015-115084,FUR-CH-10004626,605.34,1
5235,CA-2018-131037,FUR-TA-10001768,210.008,1
5236,CA-2017-111143,OFF-AP-10001947,54.96,1
5237,CA-2015-166744,FUR-FU-10004952,164.22,1
5238,CA-2015-166744,FUR-BO-10001337,362.94,1
5239,CA-2015-166744,TEC-AC-10003628,59.98,1
5240,CA-2017-116561,OFF-ST-10004186,332.94,1
5241,CA-2017-116561,OFF-BI-10001658,39.872,1
5242,CA-2017-110730,OFF-SU-10004737,13.68,1
5243,CA-2018-146367,OFF-BI-10002827,3.318,1
5244,CA-2017-149454,OFF-BI-10003694,10.44,1
5245,CA-2017-156265,FUR-TA-10001691,136.464,1
5246,CA-2017-156265,TEC-PH-10001918,333.576,1
5247,CA-2017-156265,OFF-BI-10000285,12.544,1
5248,US-2016-168914,OFF-AP-10000358,20.768,1
5249,US-2018-110989,TEC-AC-10002345,43.5,1
5250,CA-2016-106215,OFF-FA-10001229,12.576,1
5251,US-2017-169369,TEC-AC-10001314,249.95,1
5252,US-2017-169369,OFF-PA-10004438,49.12,1
5253,CA-2016-132318,OFF-AP-10000026,182.91,1
5254,US-2015-131982,OFF-BI-10004224,107.648,1
5255,CA-2016-125185,FUR-CH-10002647,99.372,1
5256,CA-2016-125185,FUR-FU-10003247,33.568,1
5257,CA-2017-130078,OFF-PA-10003270,10.56,1
5258,US-2018-114034,OFF-PA-10004735,38.88,1
5259,US-2018-115595,OFF-PA-10001745,35.2,1
5260,CA-2018-158722,OFF-PA-10000176,45.528,1
5261,CA-2015-105165,TEC-PH-10000675,196.776,1
5262,CA-2015-105165,OFF-BI-10000050,2.92,1
5263,CA-2015-105165,FUR-TA-10004154,200.795,1
5264,CA-2015-105165,TEC-AC-10002718,46.688,1
5265,CA-2015-105165,OFF-AR-10003179,21.864,1
5266,CA-2018-147452,OFF-PA-10001838,11.76,1
5267,CA-2018-147452,OFF-PA-10004039,167.94,1
5268,CA-2018-147452,OFF-AP-10001626,3.89,1
5269,US-2018-114657,TEC-MA-10003173,52.44,1
5270,CA-2018-144484,FUR-FU-10000260,32.36,1
5271,CA-2018-144484,OFF-AP-10004487,406.6,1
5272,CA-2018-125913,FUR-FU-10001487,27.92,1
5273,CA-2018-125913,FUR-TA-10001520,399.672,1
5274,US-2017-158309,OFF-BI-10000145,3.744,1
5275,CA-2016-162887,FUR-CH-10000595,715.2,1
5276,CA-2018-147333,TEC-AC-10004469,159.8,1
5277,CA-2018-147333,TEC-AC-10003038,44.75,1
5278,CA-2015-113859,FUR-CH-10004698,340.116,1
5279,CA-2015-159681,OFF-PA-10003641,105.52,1
5280,US-2018-104094,TEC-AC-10002134,13.48,1
5281,CA-2018-152709,OFF-ST-10001837,85.52,1
5282,CA-2016-105158,FUR-FU-10001706,6.16,1
5283,CA-2016-105158,OFF-PA-10001970,36.84,1
5284,CA-2015-133424,OFF-ST-10002957,15.84,1
5285,CA-2015-133424,OFF-LA-10002312,44.4,1
5286,CA-2018-105991,OFF-EN-10002600,21.24,1
5287,CA-2018-105991,OFF-BI-10003274,9.552,1
5288,CA-2018-105991,FUR-BO-10004467,89.991,1
5289,US-2018-136784,OFF-PA-10000675,163.96,1
5290,CA-2015-146283,OFF-PA-10002259,17.904,1
5291,CA-2015-146283,FUR-CH-10004287,966.7,1
5292,CA-2015-146283,OFF-PA-10000482,182.112,1
5293,CA-2018-151218,OFF-ST-10004835,4.464,1
5294,CA-2016-111073,FUR-TA-10004086,51.588,1
5295,CA-2018-144883,OFF-LA-10000305,50.4,1
5296,CA-2018-142174,OFF-PA-10000806,89.568,1
5297,CA-2018-108791,FUR-FU-10004018,14.89,1
5298,CA-2018-108791,TEC-PH-10002660,543.92,1
5299,CA-2017-106656,OFF-EN-10001509,4.08,1
5300,CA-2017-106656,OFF-LA-10003148,18.9,1
5301,CA-2017-113831,FUR-TA-10002645,2275.5,1
5302,CA-2017-113831,TEC-AC-10003033,1979.7,1
5303,CA-2017-113831,OFF-LA-10001297,62.1,1
5304,US-2015-139500,FUR-CH-10002017,37.296,1
5305,US-2015-166310,FUR-FU-10001546,8.544,1
5306,US-2017-168410,FUR-FU-10000629,68.95,1
5307,US-2017-168410,OFF-ST-10000036,296.37,1
5308,US-2017-168410,TEC-PH-10002583,39.98,1
5309,CA-2018-131254,FUR-CH-10003774,191.058,1
5310,CA-2018-131254,OFF-AR-10003876,13.04,1
5311,CA-2018-131254,OFF-BI-10003527,1525.188,1
5312,CA-2017-123414,OFF-LA-10004559,9.216,1
5313,CA-2017-123414,OFF-SU-10002573,28.048,1
5314,CA-2018-137876,FUR-FU-10000222,64.96,1
5315,CA-2018-137876,OFF-EN-10001219,30.56,1
5316,CA-2017-154060,FUR-CH-10002304,187.056,1
5317,US-2018-162558,FUR-FU-10002364,11.808,1
5318,US-2018-162558,FUR-FU-10004864,9.656,1
5319,US-2018-162558,OFF-PA-10003172,20.736,1
5320,US-2018-162558,OFF-BI-10000977,27.36,1
5321,US-2018-162558,FUR-TA-10000198,2314.116,1
5322,US-2018-162558,OFF-BI-10003984,34.236,1
5323,US-2018-162558,FUR-FU-10003691,19.76,1
5324,CA-2018-134439,OFF-PA-10004082,15.96,1
5325,CA-2016-119508,OFF-AR-10003723,16.9,1
5326,CA-2016-119508,FUR-FU-10004270,25.08,1
5327,CA-2016-152681,OFF-AR-10003183,6.68,1
5328,CA-2015-130813,OFF-PA-10002005,19.44,1
5329,CA-2016-120320,TEC-PH-10000149,31.92,1
5330,CA-2017-111941,OFF-BI-10001524,33.568,1
5331,CA-2017-123120,FUR-FU-10004748,63.94,1
5332,CA-2017-123120,OFF-BI-10001460,60.6,1
5333,CA-2017-123120,OFF-SU-10002503,22.72,1
5334,CA-2015-103331,FUR-FU-10001731,10.68,1
5335,CA-2015-103331,OFF-PA-10002160,17.34,1
5336,CA-2015-103331,OFF-PA-10002659,3.38,1
5337,CA-2016-169278,OFF-BI-10001636,26.976,1
5338,CA-2018-111577,OFF-PA-10000062,307.776,1
5339,CA-2016-146486,OFF-ST-10002554,244.55,1
5340,CA-2016-146486,OFF-EN-10001509,12.24,1
5341,CA-2016-146486,TEC-AC-10002018,13.98,1
5342,CA-2016-146486,TEC-AC-10002637,899.95,1
5343,US-2015-168501,OFF-EN-10001509,1.632,1
5344,US-2015-168501,TEC-PH-10004922,267.96,1
5345,CA-2016-112053,TEC-AC-10002550,31.95,1
5346,CA-2018-108539,OFF-ST-10003208,725.84,1
5347,CA-2018-108539,OFF-BI-10003981,10.896,1
5348,CA-2018-108539,OFF-BI-10001031,8.544,1
5349,CA-2016-149811,OFF-BI-10003676,32.34,1
5350,CA-2016-149811,OFF-PA-10004082,39.9,1
5351,US-2018-103814,OFF-PA-10001019,143.856,1
5352,CA-2017-123932,OFF-PA-10004665,41.92,1
5353,CA-2017-123932,TEC-PH-10002447,329.584,1
5354,US-2017-101616,OFF-BI-10000014,87.28,1
5355,CA-2015-113768,FUR-CH-10002439,279.456,1
5356,CA-2015-113768,OFF-PA-10003063,8.0,1
5357,CA-2017-138037,OFF-BI-10002982,27.24,1
5358,CA-2015-150490,TEC-AC-10004510,16.36,1
5359,CA-2015-150490,OFF-ST-10000321,15.78,1
5360,CA-2015-150490,OFF-AR-10004602,45.98,1
5361,US-2018-126060,FUR-BO-10003433,198.272,1
5362,CA-2018-100951,OFF-ST-10001496,720.76,1
5363,CA-2017-122017,FUR-FU-10000672,70.56,1
5364,CA-2017-122017,OFF-AP-10001293,81.96,1
5365,CA-2015-123477,OFF-AP-10000692,64.864,1
5366,CA-2017-107790,TEC-PH-10004539,151.192,1
5367,CA-2018-158071,TEC-PH-10002923,88.776,1
5368,CA-2018-158071,OFF-LA-10004689,11.56,1
5369,CA-2018-158071,OFF-ST-10001228,15.58,1
5370,CA-2018-147403,OFF-PA-10003302,85.056,1
5371,US-2018-136721,FUR-FU-10004665,273.96,1
5372,US-2018-136721,FUR-FU-10004188,306.9,1
5373,CA-2016-118738,OFF-PA-10003177,15.552,1
5374,CA-2016-118738,FUR-TA-10002607,347.361,1
5375,CA-2016-118738,OFF-PA-10001166,10.368,1
5376,CA-2018-134152,TEC-AC-10004510,98.16,1
5377,CA-2018-134152,OFF-AR-10004062,31.44,1
5378,CA-2015-125542,OFF-EN-10000056,348.488,1
5379,CA-2015-125542,OFF-ST-10001469,172.736,1
5380,CA-2017-136021,OFF-PA-10000551,15.54,1
5381,CA-2017-136021,TEC-MA-10000423,105.552,1
5382,CA-2017-149195,OFF-PA-10001870,25.92,1
5383,CA-2017-149195,OFF-FA-10001843,15.808,1
5384,CA-2017-149195,OFF-PA-10002036,10.368,1
5385,CA-2018-161410,TEC-PH-10001760,358.2,1
5386,CA-2018-161410,TEC-PH-10000673,545.916,1
5387,CA-2018-152786,OFF-BI-10000829,40.41,1
5388,CA-2018-164707,TEC-PH-10001924,167.976,1
5389,CA-2018-164707,TEC-AC-10004864,109.53,1
5390,CA-2018-164707,OFF-LA-10004345,9.82,1
5391,CA-2018-163874,OFF-BI-10000088,26.352,1
5392,US-2015-123183,OFF-LA-10002787,22.5,1
5393,US-2015-123183,OFF-LA-10001569,9.96,1
5394,US-2015-123183,OFF-BI-10002429,213.08,1
5395,US-2015-123183,FUR-BO-10000362,1025.88,1
5396,CA-2015-104829,OFF-PA-10003016,21.98,1
5397,US-2017-147340,FUR-FU-10002501,63.2,1
5398,CA-2017-145492,OFF-AP-10003622,39.0,1
5399,CA-2017-163202,OFF-BI-10002764,2.907,1
5400,CA-2017-117681,FUR-BO-10001798,556.665,1
5401,CA-2018-132262,TEC-AC-10000158,71.98,1
5402,CA-2018-132262,TEC-AC-10000303,79.98,1
5403,CA-2018-123043,OFF-BI-10003910,24.672,1
5404,CA-2018-123043,OFF-BI-10000138,3.744,1
5405,US-2017-143280,TEC-PH-10002398,445.96,1
5406,US-2017-143280,TEC-AC-10003399,36.24,1
5407,US-2017-143280,OFF-FA-10000992,10.65,1
5408,CA-2018-108854,OFF-PA-10003022,87.92,1
5409,CA-2018-108854,OFF-BI-10002854,22.424,1
5410,CA-2018-108854,OFF-BI-10001670,90.48,1
5411,CA-2018-108854,OFF-ST-10001837,42.76,1
5412,CA-2018-166856,OFF-BI-10002012,10.08,1
5413,CA-2018-166856,TEC-AC-10004992,101.34,1
5414,CA-2017-153157,TEC-PH-10003171,224.75,1
5415,US-2018-125647,OFF-AP-10000390,73.176,1
5416,US-2018-125647,OFF-PA-10004888,20.736,1
5417,US-2018-125647,TEC-PH-10004188,39.984,1
5418,CA-2015-132542,OFF-BI-10004099,15.36,1
5419,CA-2016-110877,OFF-PA-10004621,36.288,1
5420,CA-2016-110877,TEC-PH-10002103,150.384,1
5421,US-2017-151827,TEC-PH-10002789,280.782,1
5422,US-2017-151827,TEC-AC-10003289,31.984,1
5423,US-2017-163258,OFF-BI-10000138,11.232,1
5424,CA-2018-103009,OFF-PA-10001215,26.4,1
5425,US-2018-120649,OFF-AR-10001545,3.52,1
5426,CA-2017-153598,TEC-AC-10003870,1649.95,1
5427,CA-2017-153598,FUR-FU-10001085,111.9,1
5428,US-2017-108497,FUR-BO-10004218,599.165,1
5429,CA-2017-113096,OFF-ST-10003455,46.53,1
5430,CA-2015-136861,FUR-FU-10001967,31.984,1
5431,CA-2018-117422,OFF-AP-10000938,161.568,1
5432,CA-2018-117422,OFF-PA-10002195,4.064,1
5433,CA-2018-117422,OFF-BI-10002799,6.216,1
5434,CA-2018-129707,OFF-AR-10000246,8.896,1
5435,CA-2016-160171,OFF-AP-10000275,1640.7,1
5436,CA-2016-160171,TEC-AC-10000892,270.0,1
5437,CA-2015-103317,FUR-FU-10001591,19.52,1
5438,CA-2015-103317,OFF-BI-10001787,9.81,1
5439,CA-2015-103317,FUR-FU-10003192,213.216,1
5440,CA-2017-167115,OFF-BI-10004600,588.784,1
5441,US-2018-153633,OFF-AR-10002335,2.064,1
5442,CA-2018-155929,OFF-PA-10000859,6.368,1
5443,CA-2016-148712,TEC-AC-10003198,99.6,1
5444,CA-2016-148712,OFF-BI-10001900,62.296,1
5445,CA-2016-148712,OFF-AR-10000614,10.71,1
5446,CA-2017-128307,OFF-EN-10003040,20.936,1
5447,US-2017-127425,TEC-PH-10003442,33.0,1
5448,US-2017-127425,TEC-AC-10002800,249.95,1
5449,US-2015-119081,OFF-SU-10000157,357.93,1
5450,US-2015-119081,TEC-AC-10001542,57.4,1
5451,US-2015-119081,OFF-BI-10004519,331.96,1
5452,US-2015-119081,FUR-FU-10003464,40.56,1
5453,CA-2017-140613,OFF-SU-10004261,86.2,1
5454,US-2018-108700,OFF-PA-10004733,38.016,1
5455,CA-2018-160962,OFF-ST-10001325,8.384,1
5456,CA-2018-160962,OFF-AR-10003056,6.848,1
5457,CA-2018-130631,OFF-FA-10000089,19.6,1
5458,CA-2018-130631,FUR-FU-10004093,68.46,1
5459,CA-2018-116680,OFF-BI-10004022,13.344,1
5460,CA-2018-116680,FUR-TA-10001771,1478.272,1
5461,US-2015-107405,OFF-ST-10002301,16.272,1
5462,CA-2018-101574,FUR-FU-10001706,9.24,1
5463,CA-2015-146591,OFF-BI-10003676,32.34,1
5464,CA-2015-146591,OFF-PA-10000659,56.064,1
5465,CA-2015-146591,OFF-EN-10002504,108.72,1
5466,CA-2015-146591,FUR-BO-10001972,181.47,1
5467,CA-2015-107706,OFF-PA-10000466,16.176,1
5468,CA-2017-122448,FUR-CH-10002774,122.352,1
5469,CA-2015-132451,FUR-CH-10000454,585.552,1
5470,CA-2015-132451,OFF-PA-10004888,19.44,1
5471,CA-2017-158547,OFF-AP-10003842,123.92,1
5472,CA-2018-116946,FUR-FU-10000320,13.36,1
5473,CA-2018-116946,OFF-ST-10002554,78.256,1
5474,CA-2018-116946,FUR-BO-10000468,102.018,1
5475,CA-2018-121741,OFF-ST-10004459,750.68,1
5476,CA-2018-169691,OFF-LA-10002312,44.4,1
5477,CA-2018-169691,OFF-ST-10001291,84.55,1
5478,CA-2018-169691,OFF-PA-10003022,17.94,1
5479,CA-2017-121356,OFF-BI-10002133,128.4,1
5480,CA-2015-101770,OFF-BI-10001097,1.869,1
5481,CA-2018-105487,TEC-PH-10001336,103.192,1
5482,CA-2018-105487,TEC-AC-10002305,36.0,1
5483,CA-2018-105487,TEC-AC-10003610,239.96,1
5484,CA-2018-105487,OFF-ST-10002301,40.68,1
5485,CA-2018-148999,FUR-CH-10002044,419.136,1
5486,CA-2015-107573,OFF-EN-10001099,23.472,1
5487,CA-2016-156608,OFF-BI-10004140,3.592,1
5488,CA-2018-134495,TEC-PH-10004897,23.976,1
5489,CA-2018-134495,OFF-LA-10000262,6.264,1
5490,CA-2018-134495,OFF-AP-10002222,20.808,1
5491,CA-2018-134495,FUR-CH-10003774,218.352,1
5492,CA-2018-164098,OFF-ST-10000615,18.16,1
5493,CA-2015-105249,OFF-SU-10001225,7.36,1
5494,CA-2015-105249,OFF-LA-10002043,41.4,1
5495,CA-2015-105249,FUR-BO-10000330,411.332,1
5496,CA-2016-113523,OFF-BI-10001249,7.656,1
5497,CA-2018-117821,TEC-AC-10004469,63.92,1
5498,CA-2018-164378,OFF-AR-10001177,6.56,1
5499,CA-2018-164378,OFF-LA-10000634,7.83,1
5500,CA-2018-164378,TEC-AC-10004708,41.9,1
5501,CA-2018-164378,FUR-CH-10002084,664.146,1
5502,CA-2018-164378,OFF-PA-10004519,8.96,1
5503,CA-2018-127782,FUR-FU-10001847,3.312,1
5504,CA-2018-127782,OFF-AP-10001962,20.136,1
5505,CA-2018-127782,OFF-EN-10003845,8.856,1
5506,CA-2018-127782,TEC-PH-10001817,859.2,1
5507,US-2017-162026,OFF-PA-10000167,61.96,1
5508,CA-2017-150000,OFF-EN-10002973,17.92,1
5509,CA-2016-168529,FUR-FU-10001588,145.9,1
5510,US-2018-152569,OFF-PA-10001736,56.704,1
5511,US-2018-152569,TEC-PH-10002185,11.12,1
5512,US-2015-137680,OFF-PA-10000174,32.896,1
5513,US-2015-137680,OFF-PA-10000069,22.776,1
5514,CA-2016-103177,TEC-PH-10001795,239.97,1
5515,CA-2016-103177,OFF-AP-10004540,160.32,1
5516,CA-2016-103177,TEC-PH-10001527,128.85,1
5517,US-2017-138408,TEC-AC-10003870,1319.96,1
5518,CA-2018-117667,FUR-CH-10004540,239.96,1
5519,CA-2018-117667,FUR-FU-10004093,54.768,1
5520,CA-2018-117667,OFF-AR-10000716,13.392,1
5521,CA-2018-117667,OFF-PA-10002709,23.92,1
5522,CA-2018-117667,TEC-AC-10000580,255.968,1
5523,CA-2017-110982,OFF-BI-10000829,21.552,1
5524,CA-2017-110982,OFF-AP-10004859,58.24,1
5525,CA-2017-147123,OFF-PA-10000575,80.28,1
5526,CA-2018-154501,OFF-AR-10002804,9.78,1
5527,CA-2018-166933,OFF-FA-10002676,1.81,1
5528,CA-2016-142055,OFF-PA-10003465,37.94,1
5529,CA-2016-137106,TEC-PH-10000011,79.96,1
5530,CA-2018-136609,OFF-PA-10004381,115.296,1
5531,CA-2018-160885,TEC-PH-10001795,2479.96,1
5532,US-2017-167472,TEC-AC-10001109,179.94,1
5533,US-2017-167472,TEC-AC-10003038,26.85,1
5534,US-2017-167472,TEC-AC-10003174,323.37,1
5535,US-2017-167472,OFF-PA-10000157,59.94,1
5536,US-2017-167472,OFF-BI-10001721,64.14,1
5537,US-2017-167472,OFF-BI-10000591,11.67,1
5538,US-2017-167472,OFF-PA-10001534,12.96,1
5539,CA-2016-120551,OFF-BI-10002071,17.43,1
5540,US-2018-150595,FUR-CH-10000513,181.986,1
5541,US-2018-150595,OFF-BI-10003274,1.592,1
5542,US-2018-150595,OFF-SU-10000381,22.344,1
5543,CA-2017-134936,FUR-TA-10001086,455.97,1
5544,CA-2017-134936,OFF-BI-10000174,10.44,1
5545,CA-2017-134936,OFF-BI-10002103,5.214,1
5546,CA-2018-102967,OFF-ST-10001590,67.4,1
5547,CA-2018-151008,FUR-FU-10002396,25.16,1
5548,CA-2018-151008,TEC-PH-10002807,126.56,1
5549,CA-2015-159800,OFF-AP-10004859,43.68,1
5550,CA-2015-159800,TEC-AC-10003447,139.93,1
5551,US-2015-159618,OFF-AR-10003183,2.672,1
5552,US-2015-159618,OFF-SU-10000432,16.656,1
5553,US-2015-159618,TEC-AC-10003832,79.512,1
5554,US-2015-159618,OFF-PA-10004100,36.288,1
5555,US-2015-159618,FUR-BO-10004467,67.9932,1
5556,CA-2018-116113,FUR-FU-10002963,10.16,1
5557,CA-2016-125066,FUR-FU-10003829,6.16,1
5558,CA-2016-125066,OFF-AR-10003582,56.3,1
5559,US-2016-114741,OFF-PA-10000048,6.48,1
